요일구분,호선,역번호,출발역,상하구분,5시30분,6시00분,6시30분,7시00분,7시30분,8시00분,8시30분,9시00분,9시30분,10시00분,10시30분,11시00분,11시30분,12시00분,12시30분,13시00분,13시30분,14시00분,14시30분,15시00분,15시30분,16시00분,16시30분,17시00분,17시30분,18시00분,18시30분,19시00분,19시30분,20시00분,20시30분,21시00분,21시30분,22시00분,22시30분,23시00분,23시30분,00시00분,00시30분
평일,4,412,창동,상선,,25.0,11.0,9.0,10.0,9.0,8.0,7.0,7.0,13.0,11.0,11.0,13.0,14.0,17.0,17.0,19.0,19.0,24.0,26.0,23.0,26.0,25.0,30.0,29.0,29.0,31.0,30.0,22.0,22.0,23.0,21.0,16.0,14.0,24.0,24.0,17.0,22.0,29.0
평일,4,412,창동,하선,20.0,31.0,37.0,38.0,43.0,57.0,36.0,41.0,28.0,41.0,33.0,36.0,32.0,31.0,33.0,31.0,27.0,33.0,27.0,29.0,31.0,27.0,26.0,15.0,14.0,14.0,12.0,13.0,10.0,12.0,13.0,12.0,9.0,13.0,12.0,12.0,13.0,12.0,19.0
평일,4,413,쌍문,상선,,31.0,17.0,11.0,12.0,12.0,10.0,10.0,9.0,16.0,16.0,18.0,18.0,20.0,23.0,26.0,27.0,29.0,34.0,38.0,36.0,35.0,39.0,44.0,42.0,44.0,48.0,46.0,33.0,35.0,35.0,31.0,25.0,23.0,38.0,38.0,25.0,30.0,33.0
평일,4,413,쌍문,하선,29.0,39.0,46.0,47.0,55.0,69.0,50.0,51.0,35.0,49.0,37.0,45.0,42.0,33.0,39.0,36.0,32.0,34.0,30.0,32.0,32.0,26.0,31.0,17.0,15.0,14.0,12.0,13.0,10.0,12.0,13.0,12.0,9.0,12.0,13.0,11.0,12.0,10.0,14.0
평일,4,414,수유,상선,28.0,21.0,16.0,11.0,12.0,11.0,10.0,9.0,10.0,18.0,15.0,18.0,19.0,22.0,24.0,27.0,31.0,33.0,36.0,42.0,44.0,41.0,49.0,50.0,51.0,52.0,59.0,58.0,42.0,42.0,41.0,40.0,31.0,31.0,47.0,47.0,32.0,40.0,48.0
평일,4,414,수유,하선,36.0,45.0,52.0,57.0,64.0,77.0,59.0,57.0,45.0,54.0,43.0,51.0,48.0,36.0,46.0,41.0,36.0,39.0,34.0,36.0,36.0,28.0,33.0,18.0,15.0,17.0,11.0,13.0,11.0,12.0,13.0,12.0,9.0,12.0,13.0,11.0,13.0,10.0,14.0
평일,4,415,미아,상선,26.0,21.0,16.0,10.0,10.0,10.0,10.0,9.0,11.0,18.0,17.0,18.0,21.0,23.0,24.0,31.0,33.0,36.0,42.0,49.0,55.0,43.0,56.0,62.0,55.0,58.0,70.0,69.0,49.0,51.0,51.0,44.0,35.0,38.0,57.0,54.0,39.0,45.0,57.0
평일,4,415,미아,하선,41.0,45.0,55.0,59.0,69.0,79.0,62.0,58.0,49.0,56.0,46.0,52.0,51.0,39.0,51.0,43.0,38.0,40.0,36.0,38.0,38.0,32.0,36.0,20.0,15.0,18.0,14.0,14.0,11.0,15.0,12.0,12.0,10.0,12.0,13.0,11.0,13.0,12.0,14.0
평일,4,416,미아사거리,상선,23.0,21.0,16.0,10.0,12.0,11.0,12.0,10.0,12.0,18.0,17.0,19.0,23.0,24.0,24.0,32.0,35.0,39.0,46.0,54.0,58.0,45.0,63.0,68.0,60.0,62.0,72.0,72.0,49.0,55.0,54.0,47.0,36.0,41.0,62.0,58.0,41.0,50.0,67.0
평일,4,416,미아사거리,하선,48.0,52.0,60.0,64.0,74.0,86.0,75.0,63.0,55.0,61.0,49.0,56.0,55.0,41.0,55.0,46.0,44.0,43.0,39.0,39.0,41.0,34.0,39.0,21.0,16.0,18.0,14.0,14.0,12.0,14.0,13.0,12.0,10.0,12.0,13.0,12.0,13.0,12.0,10.0
평일,4,417,길음,상선,22.0,21.0,16.0,10.0,12.0,13.0,9.0,9.0,13.0,19.0,18.0,20.0,25.0,27.0,28.0,33.0,37.0,41.0,49.0,57.0,62.0,47.0,74.0,74.0,66.0,71.0,77.0,80.0,51.0,60.0,59.0,51.0,39.0,47.0,74.0,62.0,43.0,55.0,71.0
평일,4,417,길음,하선,52.0,56.0,66.0,73.0,77.0,94.0,84.0,69.0,62.0,62.0,55.0,60.0,57.0,44.0,61.0,48.0,47.0,41.0,46.0,41.0,45.0,35.0,43.0,22.0,18.0,19.0,15.0,15.0,12.0,15.0,14.0,12.0,10.0,12.0,13.0,12.0,12.0,12.0,10.0
평일,4,418,성신여대입구,상선,21.0,21.0,17.0,10.0,11.0,12.0,10.0,10.0,13.0,20.0,19.0,24.0,26.0,31.0,30.0,36.0,41.0,44.0,53.0,62.0,67.0,50.0,81.0,79.0,75.0,78.0,84.0,82.0,55.0,65.0,64.0,56.0,42.0,59.0,74.0,70.0,48.0,58.0,81.0
평일,4,418,성신여대입구,하선,64.0,61.0,68.0,76.0,84.0,99.0,90.0,78.0,69.0,68.0,63.0,64.0,64.0,49.0,66.0,56.0,51.0,47.0,51.0,47.0,51.0,39.0,51.0,26.0,21.0,22.0,17.0,17.0,15.0,18.0,15.0,15.0,13.0,15.0,17.0,14.0,15.0,12.0,19.0
평일,4,419,한성대입구,상선,20.0,21.0,18.0,10.0,12.0,14.0,12.0,10.0,18.0,24.0,21.0,29.0,30.0,33.0,34.0,38.0,45.0,53.0,58.0,66.0,72.0,57.0,88.0,84.0,81.0,82.0,91.0,88.0,59.0,70.0,72.0,60.0,45.0,63.0,82.0,76.0,56.0,55.0,76.0
평일,4,419,한성대입구,하선,51.0,64.0,71.0,68.0,84.0,100.0,94.0,79.0,75.0,68.0,65.0,66.0,65.0,50.0,67.0,58.0,54.0,50.0,57.0,47.0,54.0,42.0,55.0,29.0,22.0,24.0,20.0,19.0,17.0,20.0,17.0,17.0,15.0,16.0,18.0,16.0,16.0,12.0,19.0
평일,4,420,혜화,상선,20.0,24.0,17.0,11.0,12.0,16.0,13.0,10.0,20.0,24.0,22.0,30.0,32.0,33.0,39.0,41.0,47.0,56.0,61.0,67.0,79.0,54.0,90.0,88.0,85.0,83.0,93.0,88.0,60.0,72.0,73.0,63.0,46.0,67.0,86.0,74.0,61.0,58.0,52.0
평일,4,420,혜화,하선,53.0,61.0,70.0,65.0,81.0,96.0,92.0,78.0,73.0,68.0,67.0,70.0,69.0,55.0,71.0,63.0,58.0,54.0,65.0,58.0,65.0,52.0,65.0,36.0,28.0,33.0,24.0,22.0,21.0,28.0,24.0,28.0,32.0,36.0,31.0,32.0,24.0,20.0,24.0
평일,4,421,동대문,상선,18.0,28.0,21.0,15.0,16.0,21.0,23.0,16.0,32.0,34.0,30.0,36.0,40.0,40.0,49.0,52.0,59.0,66.0,68.0,72.0,85.0,59.0,100.0,91.0,88.0,83.0,100.0,93.0,59.0,72.0,71.0,60.0,44.0,64.0,82.0,67.0,61.0,58.0,57.0
평일,4,421,동대문,하선,53.0,60.0,63.0,62.0,75.0,87.0,96.0,69.0,76.0,67.0,63.0,68.0,68.0,57.0,67.0,65.0,63.0,57.0,68.0,64.0,67.0,59.0,70.0,42.0,32.0,33.0,28.0,24.0,23.0,29.0,26.0,29.0,30.0,38.0,32.0,33.0,24.0,22.0,24.0
평일,4,422,동대문역사문화공원,상선,14.0,29.0,22.0,15.0,20.0,22.0,26.0,19.0,33.0,39.0,35.0,40.0,45.0,44.0,54.0,56.0,62.0,69.0,69.0,72.0,85.0,58.0,98.0,86.0,85.0,80.0,95.0,90.0,60.0,70.0,71.0,58.0,46.0,64.0,81.0,67.0,55.0,55.0,62.0
평일,4,422,동대문역사문화공원,하선,39.0,44.0,44.0,42.0,50.0,59.0,72.0,51.0,63.0,54.0,53.0,58.0,58.0,47.0,57.0,56.0,53.0,46.0,58.0,54.0,58.0,50.0,57.0,36.0,28.0,29.0,25.0,23.0,20.0,28.0,23.0,26.0,25.0,30.0,27.0,26.0,19.0,18.0,24.0
평일,4,423,충무로,상선,10.0,20.0,18.0,14.0,15.0,22.0,21.0,17.0,28.0,35.0,31.0,34.0,42.0,39.0,46.0,49.0,51.0,61.0,57.0,62.0,68.0,48.0,78.0,70.0,66.0,67.0,64.0,58.0,45.0,52.0,50.0,45.0,33.0,47.0,57.0,49.0,37.0,40.0,43.0
평일,4,423,충무로,하선,35.0,35.0,33.0,33.0,39.0,42.0,57.0,39.0,54.0,46.0,48.0,51.0,55.0,43.0,51.0,52.0,53.0,44.0,57.0,53.0,59.0,51.0,57.0,40.0,30.0,35.0,28.0,26.0,25.0,26.0,24.0,27.0,27.0,29.0,29.0,30.0,19.0,20.0,24.0
평일,4,424,명동,상선,9.0,21.0,18.0,16.0,17.0,26.0,26.0,20.0,33.0,41.0,35.0,36.0,43.0,41.0,49.0,48.0,50.0,60.0,54.0,55.0,64.0,43.0,73.0,62.0,56.0,54.0,50.0,46.0,36.0,42.0,40.0,37.0,26.0,39.0,46.0,41.0,32.0,32.0,38.0
평일,4,424,명동,하선,34.0,32.0,29.0,28.0,34.0,37.0,46.0,33.0,46.0,39.0,42.0,46.0,51.0,40.0,44.0,47.0,47.0,43.0,53.0,50.0,56.0,51.0,56.0,40.0,30.0,37.0,29.0,27.0,25.0,25.0,28.0,29.0,29.0,33.0,31.0,34.0,19.0,20.0,19.0
평일,4,425,회현,상선,9.0,24.0,21.0,19.0,21.0,29.0,34.0,23.0,35.0,43.0,34.0,38.0,43.0,43.0,49.0,48.0,50.0,57.0,53.0,54.0,56.0,41.0,69.0,56.0,49.0,48.0,44.0,41.0,31.0,38.0,33.0,31.0,21.0,31.0,36.0,32.0,25.0,30.0,43.0
평일,4,425,회현,하선,20.0,35.0,27.0,25.0,28.0,31.0,31.0,25.0,34.0,30.0,31.0,38.0,42.0,34.0,38.0,44.0,44.0,41.0,51.0,50.0,56.0,54.0,59.0,45.0,33.0,44.0,33.0,31.0,26.0,32.0,32.0,29.0,29.0,34.0,33.0,33.0,19.0,20.0,19.0
평일,4,426,서울역,상선,9.0,25.0,22.0,21.0,25.0,37.0,37.0,27.0,41.0,49.0,39.0,41.0,47.0,44.0,49.0,46.0,46.0,53.0,46.0,46.0,49.0,35.0,57.0,45.0,41.0,39.0,38.0,35.0,26.0,29.0,31.0,28.0,20.0,29.0,33.0,30.0,24.0,28.0,33.0
평일,4,426,서울역,하선,19.0,21.0,17.0,15.0,17.0,19.0,19.0,16.0,22.0,22.0,21.0,26.0,30.0,25.0,28.0,32.0,33.0,31.0,38.0,38.0,42.0,41.0,45.0,38.0,29.0,36.0,33.0,29.0,22.0,25.0,26.0,24.0,23.0,27.0,24.0,26.0,17.0,20.0,29.0
평일,4,427,숙대입구,상선,15.0,23.0,20.0,20.0,23.0,36.0,35.0,21.0,31.0,35.0,29.0,29.0,34.0,32.0,34.0,33.0,33.0,37.0,36.0,33.0,31.0,26.0,41.0,30.0,28.0,27.0,25.0,23.0,18.0,20.0,21.0,19.0,14.0,21.0,23.0,21.0,15.0,18.0,24.0
평일,4,427,숙대입구,하선,21.0,20.0,16.0,14.0,16.0,18.0,16.0,16.0,20.0,20.0,20.0,24.0,29.0,27.0,26.0,32.0,32.0,33.0,35.0,38.0,41.0,43.0,44.0,40.0,29.0,37.0,33.0,29.0,23.0,25.0,24.0,27.0,23.0,27.0,24.0,29.0,17.0,18.0,29.0
평일,4,428,삼각지,상선,14.0,23.0,21.0,21.0,25.0,38.0,36.0,22.0,32.0,37.0,29.0,29.0,32.0,31.0,33.0,33.0,32.0,39.0,32.0,32.0,29.0,26.0,36.0,31.0,26.0,24.0,25.0,22.0,17.0,19.0,18.0,17.0,13.0,19.0,22.0,20.0,15.0,18.0,24.0
평일,4,428,삼각지,하선,24.0,24.0,18.0,16.0,18.0,23.0,19.0,19.0,22.0,23.0,20.0,25.0,30.0,27.0,24.0,35.0,33.0,34.0,34.0,41.0,42.0,45.0,47.0,42.0,30.0,38.0,39.0,27.0,24.0,26.0,27.0,30.0,23.0,31.0,30.0,32.0,19.0,20.0,29.0
평일,4,429,신용산,상선,14.0,24.0,23.0,23.0,27.0,41.0,34.0,25.0,35.0,37.0,30.0,31.0,35.0,31.0,38.0,36.0,33.0,40.0,34.0,33.0,29.0,27.0,40.0,33.0,28.0,29.0,29.0,26.0,19.0,20.0,21.0,19.0,14.0,21.0,23.0,20.0,15.0,20.0,29.0
평일,4,429,신용산,하선,26.0,21.0,16.0,15.0,16.0,19.0,14.0,14.0,17.0,20.0,18.0,22.0,27.0,26.0,23.0,33.0,32.0,34.0,31.0,39.0,41.0,46.0,47.0,44.0,32.0,41.0,40.0,29.0,25.0,29.0,28.0,33.0,25.0,33.0,32.0,33.0,20.0,20.0,29.0
평일,4,430,이촌,상선,15.0,25.0,23.0,29.0,29.0,44.0,37.0,32.0,34.0,38.0,31.0,32.0,35.0,30.0,38.0,35.0,33.0,40.0,34.0,30.0,28.0,28.0,40.0,28.0,25.0,24.0,27.0,22.0,17.0,18.0,18.0,15.0,12.0,19.0,19.0,17.0,12.0,20.0,29.0
평일,4,430,이촌,하선,30.0,25.0,20.0,18.0,21.0,23.0,17.0,18.0,19.0,24.0,19.0,26.0,29.0,28.0,26.0,35.0,33.0,37.0,32.0,42.0,44.0,47.0,49.0,46.0,35.0,39.0,45.0,33.0,26.0,30.0,35.0,29.0,25.0,34.0,33.0,36.0,24.0,20.0,43.0
평일,4,431,동작,상선,15.0,32.0,23.0,30.0,36.0,40.0,34.0,37.0,36.0,39.0,31.0,32.0,38.0,33.0,37.0,40.0,33.0,41.0,35.0,33.0,29.0,33.0,43.0,32.0,27.0,27.0,32.0,23.0,20.0,21.0,18.0,19.0,14.0,26.0,20.0,21.0,13.0,20.0,29.0
평일,4,431,동작,하선,,31.0,18.0,18.0,20.0,23.0,19.0,17.0,19.0,25.0,18.0,26.0,29.0,28.0,27.0,35.0,32.0,39.0,31.0,45.0,44.0,48.0,50.0,50.0,38.0,40.0,52.0,39.0,30.0,31.0,35.0,31.0,28.0,36.0,36.0,39.0,25.0,25.0,43.0
평일,4,432,총신대입구,상선,16.0,36.0,29.0,38.0,36.0,51.0,36.0,37.0,38.0,41.0,31.0,35.0,36.0,34.0,39.0,40.0,35.0,43.0,34.0,38.0,27.0,35.0,42.0,32.0,27.0,27.0,30.0,23.0,18.0,22.0,19.0,16.0,18.0,23.0,21.0,21.0,13.0,22.0,29.0
평일,4,432,총신대입구,하선,,40.0,22.0,20.0,23.0,25.0,19.0,19.0,19.0,27.0,19.0,29.0,30.0,30.0,27.0,36.0,35.0,39.0,31.0,46.0,44.0,47.0,53.0,48.0,39.0,39.0,51.0,42.0,33.0,32.0,38.0,31.0,30.0,37.0,38.0,41.0,24.0,22.0,48.0
평일,4,433,사당,상선,16.0,40.0,29.0,38.0,37.0,51.0,36.0,49.0,32.0,43.0,35.0,39.0,35.0,40.0,38.0,37.0,35.0,46.0,36.0,45.0,28.0,38.0,45.0,32.0,28.0,29.0,35.0,22.0,19.0,20.0,22.0,16.0,18.0,23.0,22.0,24.0,13.0,15.0,38.0
평일,4,433,사당,하선,14.0,37.0,21.0,16.0,20.0,25.0,13.0,15.0,11.0,24.0,15.0,20.0,16.0,22.0,22.0,28.0,29.0,31.0,27.0,30.0,36.0,36.0,57.0,34.0,34.0,35.0,48.0,35.0,31.0,18.0,58.0,28.0,30.0,35.0,34.0,34.0,13.0,22.0,0.0
평일,4,434,남태령,상선,30.0,51.0,54.0,80.0,64.0,85.0,58.0,81.0,82.0,82.0,69.0,64.0,70.0,55.0,55.0,74.0,58.0,61.0,50.0,64.0,45.0,51.0,64.0,52.0,49.0,50.0,54.0,37.0,28.0,31.0,28.0,21.0,25.0,23.0,24.0,18.0,15.0,20.0,
평일,4,434,남태령,하선,15.0,51.0,39.0,36.0,34.0,43.0,24.0,24.0,20.0,35.0,33.0,41.0,40.0,35.0,43.0,48.0,51.0,51.0,53.0,75.0,72.0,59.0,82.0,79.0,68.0,69.0,93.0,70.0,56.0,52.0,95.0,51.0,47.0,57.0,57.0,53.0,59.0,35.0,
평일,5,2511,방화,상선,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
평일,5,2511,방화,하선,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
평일,5,2512,개화산,상선,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0
평일,5,2512,개화산,하선,5.0,7.0,9.0,9.0,8.0,7.0,6.0,5.0,5.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,8.0,6.0,7.0,7.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
평일,5,2513,김포공항,상선,5.0,5.0,4.0,2.0,4.0,6.0,4.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,9.0,7.0,7.0,9.0,8.0,6.0,6.0,9.0,9.0,7.0,6.0,7.0,6.0,7.0,4.0,8.0,10.0
평일,5,2513,김포공항,하선,5.0,9.0,12.0,15.0,15.0,17.0,17.0,13.0,16.0,18.0,13.0,15.0,16.0,14.0,15.0,15.0,15.0,17.0,16.0,18.0,18.0,15.0,16.0,10.0,8.0,10.0,17.0,16.0,11.0,12.0,12.0,9.0,8.0,10.0,10.0,9.0,5.0,5.0,10.0
평일,5,2514,송정,상선,26.0,19.0,16.0,11.0,13.0,13.0,8.0,4.0,5.0,9.0,9.0,11.0,13.0,13.0,13.0,14.0,14.0,16.0,16.0,17.0,18.0,17.0,20.0,20.0,18.0,23.0,16.0,12.0,11.0,16.0,17.0,14.0,10.0,12.0,10.0,9.0,7.0,10.0,10.0
평일,5,2514,송정,하선,7.0,12.0,15.0,16.0,18.0,19.0,21.0,15.0,18.0,20.0,16.0,16.0,18.0,15.0,16.0,17.0,17.0,19.0,19.0,18.0,19.0,17.0,18.0,11.0,9.0,12.0,17.0,18.0,13.0,12.0,13.0,10.0,9.0,10.0,10.0,11.0,5.0,10.0,10.0
평일,5,2515,마곡,상선,28.0,20.0,16.0,11.0,14.0,13.0,8.0,4.0,5.0,9.0,10.0,12.0,14.0,14.0,15.0,15.0,17.0,17.0,19.0,20.0,21.0,22.0,23.0,22.0,21.0,26.0,17.0,14.0,12.0,20.0,18.0,16.0,11.0,13.0,11.0,11.0,9.0,12.0,14.0
평일,5,2515,마곡,하선,8.0,12.0,16.0,19.0,21.0,21.0,19.0,15.0,17.0,22.0,19.0,19.0,21.0,17.0,18.0,20.0,19.0,21.0,22.0,24.0,24.0,24.0,27.0,18.0,12.0,16.0,21.0,23.0,16.0,18.0,15.0,13.0,11.0,12.0,11.0,12.0,7.0,10.0,10.0
평일,5,2516,발산,상선,42.0,39.0,21.0,14.0,17.0,18.0,14.0,7.0,9.0,11.0,12.0,15.0,17.0,16.0,18.0,17.0,19.0,20.0,22.0,22.0,23.0,23.0,26.0,24.0,23.0,28.0,20.0,17.0,15.0,22.0,21.0,19.0,13.0,15.0,13.0,13.0,11.0,15.0,19.0
평일,5,2516,발산,하선,9.0,13.0,17.0,21.0,23.0,21.0,17.0,15.0,17.0,24.0,21.0,22.0,23.0,20.0,22.0,25.0,26.0,27.0,28.0,33.0,32.0,34.0,36.0,29.0,18.0,27.0,31.0,32.0,24.0,28.0,26.0,23.0,18.0,22.0,19.0,20.0,11.0,12.0,10.0
평일,5,2517,우장산,상선,46.0,45.0,24.0,20.0,27.0,32.0,29.0,12.0,15.0,18.0,17.0,20.0,22.0,19.0,23.0,23.0,26.0,26.0,26.0,25.0,27.0,26.0,31.0,27.0,27.0,30.0,24.0,20.0,18.0,25.0,22.0,19.0,14.0,17.0,14.0,13.0,11.0,18.0,24.0
평일,5,2517,우장산,하선,13.0,19.0,26.0,28.0,30.0,29.0,21.0,19.0,20.0,29.0,26.0,26.0,29.0,25.0,26.0,27.0,27.0,30.0,30.0,34.0,35.0,37.0,40.0,31.0,20.0,26.0,33.0,34.0,25.0,28.0,26.0,23.0,18.0,23.0,19.0,18.0,11.0,12.0,10.0
평일,5,2518,화곡,상선,43.0,44.0,24.0,22.0,29.0,35.0,26.0,12.0,16.0,18.0,18.0,21.0,23.0,20.0,24.0,26.0,28.0,29.0,30.0,28.0,31.0,30.0,36.0,32.0,35.0,35.0,31.0,26.0,24.0,32.0,29.0,26.0,19.0,23.0,21.0,20.0,15.0,25.0,38.0
평일,5,2518,화곡,하선,17.0,31.0,39.0,45.0,49.0,47.0,35.0,31.0,29.0,41.0,34.0,34.0,35.0,33.0,33.0,35.0,33.0,34.0,34.0,38.0,38.0,39.0,42.0,33.0,21.0,26.0,33.0,35.0,25.0,29.0,27.0,24.0,18.0,22.0,19.0,18.0,11.0,12.0,0.0
평일,5,2519,까치산,상선,32.0,39.0,22.0,21.0,27.0,33.0,26.0,12.0,15.0,19.0,19.0,22.0,26.0,24.0,27.0,28.0,31.0,34.0,34.0,36.0,40.0,39.0,48.0,43.0,48.0,50.0,47.0,40.0,38.0,50.0,45.0,40.0,29.0,34.0,33.0,32.0,24.0,40.0,48.0
평일,5,2519,까치산,하선,23.0,36.0,45.0,50.0,57.0,57.0,43.0,36.0,32.0,46.0,36.0,36.0,36.0,33.0,35.0,35.0,32.0,34.0,31.0,33.0,32.0,33.0,35.0,26.0,17.0,19.0,25.0,27.0,21.0,22.0,21.0,19.0,13.0,16.0,16.0,14.0,8.0,10.0,19.0
평일,5,2520,신정,상선,20.0,28.0,17.0,16.0,19.0,22.0,17.0,8.0,11.0,15.0,16.0,20.0,22.0,20.0,24.0,26.0,29.0,34.0,34.0,38.0,42.0,41.0,50.0,48.0,51.0,54.0,53.0,44.0,45.0,58.0,53.0,47.0,36.0,39.0,40.0,37.0,31.0,48.0,67.0
평일,5,2520,신정,하선,29.0,40.0,52.0,58.0,64.0,67.0,50.0,42.0,38.0,51.0,40.0,40.0,39.0,36.0,38.0,40.0,35.0,37.0,32.0,33.0,33.0,33.0,35.0,27.0,18.0,18.0,25.0,27.0,21.0,22.0,21.0,19.0,13.0,16.0,14.0,14.0,8.0,8.0,19.0
평일,5,2521,목동,상선,17.0,27.0,16.0,15.0,18.0,20.0,15.0,8.0,11.0,15.0,15.0,20.0,22.0,23.0,24.0,27.0,31.0,36.0,36.0,41.0,47.0,46.0,56.0,52.0,56.0,59.0,59.0,50.0,50.0,64.0,58.0,53.0,41.0,44.0,44.0,41.0,36.0,50.0,76.0
평일,5,2521,목동,하선,33.0,47.0,55.0,66.0,73.0,77.0,56.0,48.0,42.0,57.0,45.0,45.0,44.0,40.0,41.0,43.0,37.0,41.0,36.0,37.0,36.0,36.0,38.0,29.0,18.0,19.0,25.0,28.0,22.0,24.0,22.0,20.0,14.0,18.0,16.0,16.0,9.0,8.0,19.0
평일,5,2522,오목교,상선,15.0,27.0,16.0,15.0,18.0,20.0,17.0,9.0,12.0,16.0,17.0,21.0,25.0,24.0,29.0,31.0,36.0,40.0,42.0,47.0,54.0,51.0,64.0,62.0,68.0,69.0,65.0,59.0,59.0,74.0,67.0,62.0,47.0,49.0,50.0,47.0,43.0,58.0,86.0
평일,5,2522,오목교,하선,34.0,49.0,60.0,70.0,79.0,82.0,59.0,50.0,46.0,61.0,49.0,50.0,47.0,43.0,45.0,46.0,41.0,44.0,41.0,41.0,40.0,40.0,42.0,35.0,21.0,23.0,28.0,32.0,25.0,31.0,27.0,26.0,17.0,25.0,19.0,18.0,11.0,10.0,19.0
평일,5,2523,양평,상선,14.0,27.0,17.0,19.0,21.0,25.0,19.0,11.0,18.0,22.0,20.0,26.0,29.0,28.0,34.0,36.0,41.0,47.0,47.0,54.0,60.0,57.0,73.0,68.0,77.0,75.0,72.0,66.0,65.0,76.0,72.0,65.0,51.0,50.0,54.0,51.0,48.0,65.0,95.0
평일,5,2523,양평,하선,39.0,49.0,62.0,73.0,83.0,85.0,59.0,52.0,46.0,62.0,51.0,51.0,48.0,44.0,46.0,48.0,42.0,46.0,42.0,42.0,41.0,41.0,44.0,37.0,23.0,25.0,30.0,33.0,26.0,32.0,28.0,27.0,18.0,25.0,20.0,18.0,11.0,12.0,19.0
평일,5,2524,영등포구청,상선,14.0,28.0,17.0,19.0,22.0,27.0,20.0,13.0,18.0,23.0,21.0,28.0,30.0,30.0,34.0,38.0,42.0,49.0,50.0,55.0,63.0,58.0,75.0,70.0,79.0,74.0,74.0,67.0,69.0,76.0,76.0,67.0,53.0,52.0,58.0,54.0,51.0,68.0,100.0
평일,5,2524,영등포구청,하선,29.0,37.0,44.0,54.0,64.0,71.0,46.0,40.0,35.0,47.0,38.0,40.0,36.0,34.0,37.0,37.0,35.0,36.0,31.0,32.0,31.0,29.0,32.0,26.0,16.0,18.0,21.0,25.0,20.0,22.0,21.0,19.0,13.0,17.0,14.0,14.0,8.0,10.0,14.0
평일,5,2525,영등포시장,상선,8.0,19.0,12.0,13.0,16.0,21.0,12.0,9.0,13.0,18.0,17.0,21.0,23.0,23.0,27.0,30.0,32.0,37.0,39.0,45.0,49.0,47.0,59.0,57.0,63.0,61.0,56.0,51.0,52.0,59.0,58.0,52.0,41.0,39.0,42.0,38.0,36.0,48.0,71.0
평일,5,2525,영등포시장,하선,30.0,37.0,45.0,55.0,67.0,74.0,48.0,40.0,36.0,46.0,38.0,40.0,36.0,34.0,35.0,36.0,33.0,36.0,31.0,32.0,31.0,30.0,33.0,29.0,18.0,19.0,22.0,25.0,21.0,24.0,21.0,20.0,13.0,17.0,16.0,14.0,9.0,8.0,14.0
평일,5,2526,신길,상선,9.0,17.0,12.0,14.0,17.0,22.0,14.0,10.0,14.0,18.0,17.0,22.0,25.0,24.0,27.0,31.0,33.0,37.0,39.0,45.0,49.0,48.0,59.0,58.0,65.0,60.0,57.0,52.0,54.0,59.0,59.0,53.0,42.0,41.0,41.0,39.0,37.0,50.0,76.0
평일,5,2526,신길,하선,35.0,44.0,50.0,64.0,77.0,85.0,61.0,46.0,41.0,49.0,42.0,44.0,39.0,36.0,39.0,38.0,37.0,37.0,34.0,32.0,33.0,32.0,35.0,30.0,20.0,20.0,23.0,28.0,22.0,24.0,22.0,20.0,14.0,17.0,17.0,16.0,9.0,8.0,10.0
평일,5,2527,여의도,상선,7.0,19.0,15.0,16.0,18.0,23.0,13.0,10.0,14.0,19.0,18.0,25.0,27.0,26.0,29.0,33.0,35.0,40.0,43.0,50.0,54.0,53.0,66.0,68.0,76.0,73.0,60.0,56.0,60.0,66.0,65.0,60.0,47.0,46.0,46.0,42.0,37.0,48.0,0.0
평일,5,2527,여의도,하선,29.0,35.0,38.0,45.0,56.0,71.0,49.0,38.0,35.0,43.0,38.0,42.0,38.0,33.0,39.0,40.0,38.0,40.0,36.0,37.0,38.0,39.0,45.0,50.0,37.0,37.0,37.0,44.0,34.0,36.0,35.0,30.0,22.0,25.0,21.0,20.0,12.0,10.0,14.0
